attraction_id,city_id,attraction_name,category,entry_fee
6103,84,Централна минерална баня,Tourist Spot,0.76
6104,84,Паметник на Одринската епопея,Tourist Spot,3.11
6105,84,Паметник на Васил Левски,Tourist Spot,4.45
6106,84,Руски паметник,Tourist Spot,5.52
6107,84,Дворец Врана,Tourist Spot,8.57
6108,85,Rocca di Montefiore,Tourist Spot,15.39
6109,85,Castello della Guaita,Tourist Spot,1.11
6110,85,Castello di Montebello,Tourist Spot,12.21
6111,85,Rocca di San Leo,Tourist Spot,6.30
6112,85,Palazzo Pubblico,Tourist Spot,9.32
6113,85,Torre del Montale,Tourist Spot,17.58
6114,85,Castello De La Fratta,Tourist Spot,13.56
6115,85,Grande nudo femminile Francesco Messina,Tourist Spot,11.51
6116,85,Via Emilia,Tourist Spot,4.54
6117,85,Rocca di Santarcangelo di Romagna,Tourist Spot,11.77
6118,85,Ex convento francescano di Sant’Igne,Tourist Spot,3.24
6119,85,Statua della Libertà,Tourist Spot,9.96
6120,85,Palazzo Mediceo,Tourist Spot,13.89
6121,85,Rocca Malatestiana,Tourist Spot,4.43
6122,85,Arco Trionfale Papa Ganganelli,Tourist Spot,0.14
6123,85,Castello di Coriano,Tourist Spot,8.04
6124,85,Castello di Montecopiolo,Tourist Spot,17.49
6125,85,Villa Des Verger,Tourist Spot,14.51
6126,85,Ogni domenica,Tourist Spot,13.34
6127,85,Porta di Sopra,Tourist Spot,5.33
6128,86,Panoramapunkt,Tourist Spot,0.32
6129,86,Planetarium am Insulaner,Tourist Spot,2.72
6130,86,Funkturm Berlin,Tourist Spot,15.51
6131,86,Modellpark Berlin-Brandenburg,Tourist Spot,8.54
6132,86,Zeiss-Großplanetarium,Tourist Spot,17.60
6133,92,Kirrar Sandblow,Tourist Spot,7.00
6134,86,Topographie des Terrors,Tourist Spot,4.19
6135,86,Rotes Rathaus,Tourist Spot,14.66
6136,86,Philharmonie,Tourist Spot,1.89
6137,86,Berliner Schloss,Tourist Spot,14.75
6138,86,Paul-Löbe-Haus,Tourist Spot,11.81
6139,86,Zitadelle Spandau,Tourist Spot,5.95
6140,86,Neue Synagoge,Tourist Spot,2.92
6141,86,Schloss Schönhausen,Tourist Spot,13.71
6142,86,Museumsdorf Düppel,Tourist Spot,4.94
6143,86,St. Hedwigs-Kathedrale Berlin,Tourist Spot,7.67
6144,88,Hotel Bristol,Tourist Spot,10.50
6145,88,Indigo,Tourist Spot,0.49
6146,90,Gorges du Fier,Tourist Spot,0.78
6147,88,Różana,Tourist Spot,10.13
6148,88,Ministerstwo Finansów,Tourist Spot,11.46
6149,88,Kasa Rolniczego Ubezpieczenia Społecznego,Tourist Spot,1.05
6150,88,Pałac w Wilanowie,Tourist Spot,14.98
6151,88,Ambasada Szwajcarii,Tourist Spot,5.94
6152,88,Biblioteka Szkoły Głównej Handlowej,Tourist Spot,11.03
6153,92,Swim spot,Tourist Spot,13.76
6154,88,Ambasada Łotwy,Tourist Spot,15.39
6155,88,Ambasada Ukrainy,Tourist Spot,10.01
6156,88,Ambasada Szwecji,Tourist Spot,11.29
6157,88,Ambasada Słowacji,Tourist Spot,18.13
6158,88,Ambasada Serbii,Tourist Spot,16.52
6159,88,Ambasada Cypru,Tourist Spot,9.51
6160,88,Naczelna Dyrekcja Archiwów Państwowych,Tourist Spot,4.29
6161,88,Ambasada Tajlandii,Tourist Spot,5.78
6162,88,Ambasada Grecji,Tourist Spot,5.16
6163,88,Ambasada Luksemburga,Tourist Spot,9.46
6164,88,Specjalistyczna Przychodnia Lekarska dla Pracowników Wojska,Tourist Spot,3.98
6165,88,Ambasada Estonii,Tourist Spot,9.67
6166,88,Ambasada Izraela,Tourist Spot,11.59
6167,88,Ambasada Bułgarii,Tourist Spot,16.49
6168,88,Zamek Królewski,Tourist Spot,18.35
6169,89,Chiesa di Sant'Anastasia,Tourist Spot,7.82
6170,89,Forte San Procolo,Tourist Spot,12.13
6171,104,Cua Dai,Tourist Spot,8.73
6172,89,Pantheon di Santa Maria in Stelle,Tourist Spot,9.16
6173,89,Giardino Giusti,Tourist Spot,5.05
6174,89,Arena di Verona,Tourist Spot,16.00
6175,89,Torre dei Lamberti,Tourist Spot,8.53
6176,89,Casa di Giulietta,Tourist Spot,3.25
6177,89,Villa Mosconi Bertani,Tourist Spot,18.68
6178,89,Cattedrale di Santa Maria Matricolare,Tourist Spot,13.55
6179,89,Basilica di San Zeno Maggiore,Tourist Spot,6.05
6180,89,Lo spino del filo spinato,Tourist Spot,1.43
6181,89,Forte Preara,Tourist Spot,1.44
6182,89,Forte Sofia,Tourist Spot,14.41
6183,89,Forte Poggio Croce,Tourist Spot,14.37
6184,89,Palazzo Barbieri,Tourist Spot,13.00
6185,89,Teatro Romano,Tourist Spot,1.25
6186,89,Ponte Pietra,Tourist Spot,12.29
6187,89,Piazza Bra,Tourist Spot,15.00
6188,89,Piazza delle Erbe,Tourist Spot,1.49
6189,89,Piazza dei Signori,Tourist Spot,1.20
6190,90,Château de Menthon-Saint-Bernard,Tourist Spot,5.31
6191,90,L'Impérial,Tourist Spot,11.35
6192,90,Château de Montrottier,Tourist Spot,8.43
6193,90,École de Parapente Libre Envol,Tourist Spot,1.51
6194,90,Hôtel de Sales,Tourist Spot,1.52
6195,90,Maison Lambert,Tourist Spot,3.83
6196,90,Nécropole Nationale des Glières,Tourist Spot,19.10
6197,90,Le gnomon du frère Arsène,Tourist Spot,12.45
6198,90,Château de Chitry,Tourist Spot,0.42
6199,90,Ancien Hôtel de Ville d'Annecy,Tourist Spot,0.64
6200,90,ENS Marais de Macully,Tourist Spot,9.40
6201,90,Château d'Annecy,Tourist Spot,14.41
6202,90,La Tournette,Tourist Spot,5.83
6203,90,Manoir de Novel,Tourist Spot,9.40
6204,90,Châteauvieux,Tourist Spot,12.01
6205,90,Palais de l'Isle,Tourist Spot,0.26
6206,90,Palais de l'Isle,Tourist Spot,3.91
6207,90,Maison Gallo,Tourist Spot,15.28
6208,90,Porte Saint-Clair,Tourist Spot,18.65
6209,91,Jami Ul Alfar Mosque,Tourist Spot,6.98
6210,91,Nalanda War Memorial,Tourist Spot,7.76
6211,91,Pettah Floating Market,Tourist Spot,3.57
6212,91,Independence Memorial Hall,Tourist Spot,8.10
6213,91,President's House,Tourist Spot,7.35
6214,91,Cenotaph War Memorial,Tourist Spot,11.12
6215,91,War Memorial,Tourist Spot,19.41
6216,91,St. Lucia Church,Tourist Spot,1.83
6217,91,Old Dutch Hospital,Tourist Spot,7.05
6218,91,War Heroes Monument,Tourist Spot,10.96
6219,91,Arcade Independence Square Park,Tourist Spot,3.19
6220,91,Ananda College,Tourist Spot,15.34
6221,91,Independence Square,Tourist Spot,0.72
6222,91,Indian Peace Keeping Force (1987-2000),Tourist Spot,14.53
6223,91,Avalokitheschwara Statue,Tourist Spot,18.92
6224,91,Thousand Buddha Hall,Tourist Spot,18.54
6225,91,G L P Bird Park,Tourist Spot,13.29
6226,91,Buddha Statue,Tourist Spot,4.16
6227,91,Dr. N. M. Perera,Tourist Spot,6.04
6228,91,Kohuwala Cemetery,Tourist Spot,9.70
6229,92,SS Maheno Wreck,Tourist Spot,8.26
6230,92,Arch Cliff,Tourist Spot,8.58
6231,92,Knifeblade,Tourist Spot,19.13
6232,92,Log Landing,Tourist Spot,19.69
6233,92,Poyungan Forestry Camp,Tourist Spot,4.83
6234,92,Tower,Tourist Spot,7.07
6235,92,The Pinnacles,Tourist Spot,5.86
6236,92,Eli Creek,Tourist Spot,12.02
6237,92,Sunset Viewpoint,Tourist Spot,18.24
6238,92,View of ocean and Fraser Island,Tourist Spot,2.82
6239,92,Lagoon,Tourist Spot,15.95
6240,92,Eli River slide & splash,Tourist Spot,8.77
6241,92,Eli River slide,Tourist Spot,9.01
6242,92,1000yo tallowwood,Tourist Spot,0.89
6243,93,Canons de Saint-Michel,Tourist Spot,12.87
6244,93,Fort d'Estrée,Tourist Spot,6.99
6245,93,Phare des Mamelles,Tourist Spot,10.92
6246,93,Ecsil,Tourist Spot,4.09
6247,93,Mémorial de Gorée,Tourist Spot,8.29
6248,93,Ngor,Tourist Spot,11.30
6249,93,Piscine de l'ancien club med,Tourist Spot,15.39
6250,93,Marché Sandaga,Tourist Spot,13.05
6251,93,Cathédrale du Souvenir africain,Tourist Spot,6.36
6252,93,Monument de la Renaissance Africaine,Tourist Spot,9.68
6253,93,Porte du Troisième Millénaire,Tourist Spot,1.94
6254,93,Anciens terrains de tennis du club Med,Tourist Spot,17.19
6255,93,Pointe des Almadies,Tourist Spot,11.79
6256,93,Monument aux morts Demba et Dupont,Tourist Spot,19.54
6257,93,Stand up paddle school,Tourist Spot,18.05
6258,93,Leopold Sédar Senghor regarde sa maison,Tourist Spot,2.48
6259,93,Laser park,Tourist Spot,10.30
6260,93,Statue de la Liberation de l'esclavage,Tourist Spot,16.47
6261,93,Village Artisanal de Soumbédioune,Tourist Spot,12.98
6262,93,CEJTD,Tourist Spot,0.80
6263,94,Um Fruth,Tourist Spot,8.47
6264,94,وادي رم,Tourist Spot,0.65
6265,94,Nabatean rock inscriptions,Tourist Spot,13.83
6266,94,View on Wadi Sabet,Tourist Spot,3.14
6267,94,Red Sand Dunes,Tourist Spot,9.63
6268,94,Siq al Khazali,Tourist Spot,7.18
6269,94,Little Bridge,Tourist Spot,17.14
6270,94,Lawrence's House,Tourist Spot,8.95
6271,94,Siq Trail,Tourist Spot,13.97
6272,94,Nabataean Temple,Tourist Spot,4.02
6273,94,أبو نخيلة,Tourist Spot,5.81
6274,94,Anfishieh Inscriptions,Tourist Spot,19.40
6275,94,rock-inscriptions,Tourist Spot,6.87
6276,94,Lawrence's Spring,Tourist Spot,0.31
6277,94,Petroglyphs,Tourist Spot,11.88
6278,94,Panorama Natural Bridge,Tourist Spot,2.81
6279,94,Rests of an old water channel,Tourist Spot,18.44
6280,94,الطبيقى,Tourist Spot,12.28
6281,95,BMW Welt,Tourist Spot,9.08
6282,95,Kriechbaumhof,Tourist Spot,15.67
6283,95,Neues Schloss Schleißheim,Tourist Spot,6.29
6284,95,Kunstpavillon,Tourist Spot,5.59
6285,95,Alte Utting,Tourist Spot,4.45
6286,95,Umadum Riesenrad,Tourist Spot,2.10
6287,95,Schloss Lustheim,Tourist Spot,15.48
6288,95,Heimathaus Wolfschneiderhof,Tourist Spot,2.37
6289,95,Ebenböck-Haus,Tourist Spot,8.95
6290,95,Ruhmeshalle,Tourist Spot,17.13
6291,95,Residenz,Tourist Spot,7.55
6292,95,Amalienburg,Tourist Spot,18.14
6293,95,Schaugewächshäuser,Tourist Spot,4.31
6294,95,Theatinerkirche St. Kajetan,Tourist Spot,15.45
6295,96,Planetarium Freiburg,Tourist Spot,7.88
6296,96,Thure-von-Uexküll-Klinik,Tourist Spot,12.47
6297,99,L-Ipoġew ta' Ħal Saflieni,Tourist Spot,16.68
6298,96,Schauinslandbahn,Tourist Spot,7.04
6299,96,Münster Unserer Lieben Frau,Tourist Spot,16.81
6300,96,Dreisambad,Tourist Spot,8.34
6301,96,Bambutopia,Tourist Spot,11.48
6302,96,Historisches Kaufhaus,Tourist Spot,8.26
6303,96,Therese Loewy,Tourist Spot,3.99
6304,96,Coronus,Tourist Spot,11.31
6305,96,Elsa Neumetzger,Tourist Spot,2.83
6306,96,Emil Dreyfuss,Tourist Spot,2.61
6307,96,Julius Neumetzger,Tourist Spot,16.47
6308,96,Susanne Neumetzger,Tourist Spot,7.38
6309,96,Otto Mayer,Tourist Spot,16.17
6310,96,Martha Mayer,Tourist Spot,14.94
6311,96,Marion Abraham,Tourist Spot,16.96
6312,96,Erna Abraham,Tourist Spot,11.71
6313,96,Freiburger Minidampfbahn,Tourist Spot,12.59
6314,96,Burg Staufen,Tourist Spot,12.36
6315,96,Botanischer Garten,Tourist Spot,16.01
6316,97,Malay Heritage Centre,Tourist Spot,11.15
6317,97,Long Bar,Tourist Spot,11.70
6318,97,Resorts World Sentosa,Tourist Spot,13.22
6319,97,Surviving the Japanese Occupation: War and its Legacies,Tourist Spot,13.73
6320,97,Sun Yat Sen Nanyang Museum,Tourist Spot,12.03
6321,97,Jacob Ballas Children's Garden,Tourist Spot,15.42
6322,97,The Pinnacle@Duxton,Tourist Spot,8.23
6323,97,1-Altitude Viewing Gallery,Tourist Spot,13.40
6324,97,KidZania Singapore,Tourist Spot,10.68
6325,97,Istana Kampong Glam,Tourist Spot,11.50
6326,97,Istana,Tourist Spot,12.40
6327,97,Haw Par Villa,Tourist Spot,12.15
6328,97,SkyHelix Sentosa,Tourist Spot,2.71
6329,97,Therapeutic Garden (Adult's Section),Tourist Spot,4.08
6330,97,Therapeutic Garden (Children's Discovery Area),Tourist Spot,10.53
6331,97,Butterfly Maze,Tourist Spot,18.82
6332,97,Syonan Jinja,Tourist Spot,6.29
6333,97,Observation Tower,Tourist Spot,19.09
6334,97,Light Show: Garden Rhapsody,Tourist Spot,13.28
6335,97,Light Show: Spectra,Tourist Spot,19.30
6336,98,Rimska vila in pristanišče Haliaetum Izola,Tourist Spot,0.92
6337,98,Slani travnik,Tourist Spot,2.95
6338,98,Palača Carli / Palazzo Carli,Tourist Spot,8.23
6339,98,Loža / La Loggia,Tourist Spot,0.93
6340,98,Pretorska palača,Tourist Spot,17.07
6341,98,Škofijska palača / Il palazzo vescovile,Tourist Spot,10.87
6342,98,Cerkev svete Ane / Chiesa di Sant'Anna,Tourist Spot,7.77
6343,98,Palača Gravisi – Buttorai,Tourist Spot,13.01
6344,98,Vila Piranesi,Tourist Spot,17.02
6345,98,Palača Trevisini,Tourist Spot,8.69
6346,98,Gravisijev grad,Tourist Spot,7.43
6347,98,Gravisijev grad,Tourist Spot,3.50
6348,98,Vila Tartini - Villa Tartini,Tourist Spot,2.66
6349,98,Mestno obzidje,Tourist Spot,7.72
6350,98,Mestno obzidje,Tourist Spot,13.45
6351,98,Benečanka,Tourist Spot,18.35
6352,98,Palača Gabrielli,Tourist Spot,11.59
6353,98,Momjanski kaštel,Tourist Spot,14.72
6354,98,Javni zavod krajinski park Strunjan,Tourist Spot,1.27
6355,98,Palača Gravisi - Barbabianca / Palazzo Gravisi - Barbabianca,Tourist Spot,1.40
6356,103,Falla de l'Ajuntament,Tourist Spot,5.87
6357,99,Saint John's Co-Cathedral,Tourist Spot,18.30
6358,99,Palazzo Parisio & Gardens,Tourist Spot,2.46
6359,99,Mediterraneo Marine Park,Tourist Spot,15.71
6360,99,Domus Romana,Tourist Spot,19.52
6361,99,The Shipwreck,Tourist Spot,18.33
6362,99,Taħt il-Ħnejja,Tourist Spot,9.31
6363,99,Barrakka Lift,Tourist Spot,14.60
6364,99,Splash and Fun,Tourist Spot,13.64
6365,99,Forti Rinella,Tourist Spot,8.64
6366,99,National Museum of Fine Arts,Tourist Spot,7.23
6367,99,Grand Master's Palace,Tourist Spot,16.57
6368,99,The Phoenicia,Tourist Spot,5.04
6369,99,Il-Ġonna ta' Sant' Anton,Tourist Spot,3.01
6370,99,Msida Bastion Historic Garden,Tourist Spot,17.05
6371,99,Torri Mamo,Tourist Spot,17.88
6372,99,It-Torri ta' Ħal Lija,Tourist Spot,8.04
6373,99,Palazz ta' Sant'Anton,Tourist Spot,2.97
6374,99,Il-Berġa ta' Kastilja,Tourist Spot,8.33
6375,99,It-Tempji tal-Imnajdra,Tourist Spot,19.88
6376,100,Ιερός Ναός Αγίου Δημητρίου,Tourist Spot,2.86
6377,100,Αγία Σοφία,Tourist Spot,15.62
6378,100,Καπάνι (Αγορά Βλάλη),Tourist Spot,0.34
6379,100,Ιερός Ναός Αγίου Δημητρίου,Tourist Spot,13.30
6380,100,Skyline Café-Bar,Tourist Spot,7.61
6381,100,Ρωμαϊκό Ανάκτορο Γαλερίου,Tourist Spot,8.39
6382,100,Πύργος Αλύσεως,Tourist Spot,9.62
6383,100,Ιερός Ναός Αγίου Νικολάου Ορφανού,Tourist Spot,9.27
6384,100,Επταπύργιο,Tourist Spot,4.01
6385,100,Κυπαρίττινος,Tourist Spot,11.37
6386,100,Τουμπίτσα,Tourist Spot,3.17
6387,100,Πλατεία Αριστοτέλους,Tourist Spot,10.78
6388,100,Χαμζά-Μπέη τζαμί,Tourist Spot,2.89
6389,100,Ρωμαϊκή Αγορά,Tourist Spot,9.22
6390,100,Μπεζεστένι,Tourist Spot,16.92
6391,100,Στοά Μαλακοπή,Tourist Spot,15.14
6392,100,Γιαχουντί Χαμάμ,Tourist Spot,16.52
6393,100,Αρχαιολογικός χώρος Πλατείας Διοικητηρίου,Tourist Spot,7.02
6394,100,Αψιδική αίθουσα,Tourist Spot,2.99
6395,100,Βίλλα Αχμέτ Καπαντζή,Tourist Spot,14.87
6396,101,St. Georges Cathedral,Tourist Spot,4.68
6397,101,Umana Yana,Tourist Spot,18.63
6398,101,The Cenotaph,Tourist Spot,17.41
6399,101,Walter Rodney Memorial,Tourist Spot,7.48
6400,101,Red House,Tourist Spot,15.53
6401,101,"1763 Monument '"Cuffy'"",Tourist Spot,10.49
6402,101,Locomotive,Tourist Spot,10.16
6403,101,Hubert Nathaniel Critchlow Monument,Tourist Spot,1.40
6404,101,Independence Arch,Tourist Spot,18.28
6405,101,Burnham Mausoleum,Tourist Spot,10.63
6406,101,Chimney,Tourist Spot,8.90
6407,108,Palais princier de Monaco,Tourist Spot,3.64
6408,101,African Liberation Monument,Tourist Spot,0.80
6409,101,Fountain,Tourist Spot,18.02
6410,101,Queen Victoria Statue,Tourist Spot,18.06
6411,101,Tina Pugsley,Tourist Spot,9.48
6412,101,Block I Eccles EBB,Tourist Spot,3.94
6413,101,Independence Arch,Tourist Spot,0.34
6414,101,new line taxi,Tourist Spot,3.35
6415,101,ball field,Tourist Spot,0.50
6416,101,Wakili Totem Pole,Tourist Spot,13.00
6417,102,제주목관아,Tourist Spot,16.98
6418,102,동문시장,Tourist Spot,3.79
6419,102,거린사슴전망대,Tourist Spot,3.20
6420,102,Cheonjiyeon Waterfall,Tourist Spot,8.36
6421,102,제주 도깨비도로(신비의 도로),Tourist Spot,13.62
6422,102,Jeju Stone Park,Tourist Spot,8.49
6423,102,한라산국립공원,Tourist Spot,2.04
6424,102,제주도,Tourist Spot,0.78
6425,102,에코랜드 테마파크,Tourist Spot,12.62
6426,102,Odeung Gamgyul Orange Farm,Tourist Spot,14.98
6427,102,World's Biggest Penis,Tourist Spot,12.73
6428,102,제주목관아 관덕정,Tourist Spot,9.54
6429,102,올림픽기념관,Tourist Spot,4.75
6430,102,추모비,Tourist Spot,1.47
6431,102,법정악전망대,Tourist Spot,10.47
6432,102,갯거리오름(갯그르),Tourist Spot,10.85
6433,102,거린사슴,Tourist Spot,6.19
6434,102,도남입구,Tourist Spot,13.07
6435,102,구린굴 (Guringul),Tourist Spot,15.16
6436,102,사라오름전망대,Tourist Spot,12.42
6437,103,Mercat Central,Tourist Spot,5.89
6438,103,Mercat de Colón,Tourist Spot,11.96
6439,103,Llotja de la Seda,Tourist Spot,11.64
6440,103,Palau de Cevelló,Tourist Spot,17.25
6441,103,Jardí Botànic de la Universitat de València,Tourist Spot,13.07
6442,103,Ciutat de les Arts i les Ciències,Tourist Spot,6.39
6443,103,Convent de Sant Doménec,Tourist Spot,5.77
6444,103,Boramar catamaranes,Tourist Spot,18.08
6445,103,Refugi Antiaeri de l'Ajuntament,Tourist Spot,6.07
6446,103,Jardí de Monforte,Tourist Spot,10.64
6447,103,Torres dels Serrans,Tourist Spot,6.57
6448,103,Banys de l'Almirall,Tourist Spot,11.71
6449,103,Almodí,Tourist Spot,6.45
6450,103,Plaça de Bous de València,Tourist Spot,9.48
6451,103,Villa Amparo,Tourist Spot,8.83
6452,103,Arquets de Baix,Tourist Spot,9.70
6453,103,La Casa de la Demanà,Tourist Spot,11.53
6454,103,Falla del Convent de Jerusalem - Matemàtic Marçal,Tourist Spot,3.50
6455,103,Guitarras Raimundo,Tourist Spot,14.17
6456,104,Kazimierz Kwiatkowski,Tourist Spot,17.76
6457,104,Chợ vải Hội An,Tourist Spot,14.93
6458,104,Chùa Cầu,Tourist Spot,10.02
6459,104,Hội quán Triều Châu,Tourist Spot,15.66
6460,104,Quan Công Miếu,Tourist Spot,5.03
6461,104,Chợ Đêm,Tourist Spot,2.90
6462,104,Sô.Va Art Hand Embroidery,Tourist Spot,6.55
6463,104,Crowd watching,Tourist Spot,9.42
6464,104,Cầu An Hội,Tourist Spot,7.08
6465,104,Di tích Đình Thanh Tẩy,Tourist Spot,17.56
6466,104,Đình Cẩm Phô,Tourist Spot,3.36
6467,104,Hội Quán Quảng Triệu,Tourist Spot,4.57
6468,104,Khu tưởng niệm Hà My,Tourist Spot,10.66
6469,104,nghĩa trang liệt sĩ tổ quốc ghi công,Tourist Spot,0.21
6470,104,Cầu An Hội,Tourist Spot,12.31
6471,104,Cầu An Hội,Tourist Spot,2.83
6472,104,Hội quán Hải Nam,Tourist Spot,11.15
6473,104,Thuan Tinh Island,Tourist Spot,17.38
6474,104,Thanh Ha Pottery Village,Tourist Spot,0.55
6475,105,Victoria Memorial Hall,Tourist Spot,17.88
6476,105,Tagore's House,Tourist Spot,12.58
6477,105,Tala Prattoy - Durga Puja Art,Tourist Spot,14.99
6478,105,Vijay Durg,Tourist Spot,10.51
6479,105,The Great Banyan Tree,Tourist Spot,9.41
6480,105,Howrah Bridge,Tourist Spot,9.77
6481,105,Lake Town Clock Tower,Tourist Spot,14.79
6482,105,Lascar War Memorial,Tourist Spot,19.13
6483,105,Shaheed Minar,Tourist Spot,1.50
6484,105,Mask Garden,Tourist Spot,12.14
6485,105,Musical Fountain,Tourist Spot,5.05
6486,105,Scultpture Garden,Tourist Spot,2.93
6487,105,Job Charnock’s Mausoleum,Tourist Spot,0.28
6488,105,Amar Mishtanna Bhandar,Tourist Spot,6.67
6489,105,Palace of Maharaja Barddhaman,Tourist Spot,12.42
6490,105,Geological Survey Of India (GSI),Tourist Spot,6.06
6491,105,Netaji Subhas Statue,Tourist Spot,10.71
6492,105,Rajib Gandhi Statue,Tourist Spot,14.81
6493,105,James Princep Memorial,Tourist Spot,18.41
6494,105,Statue of Bholsnsth Chskraborty,Tourist Spot,12.78
6495,106,Országház,Tourist Spot,17.85
6496,106,Szent Lukács Gyógyfürdő és Uszoda,Tourist Spot,12.07
6497,106,Széchenyi Gyógyfürdő és Uszoda,Tourist Spot,10.40
6498,106,Pesti Vigadó,Tourist Spot,3.11
6499,106,Rudas gyógyfürdő és uszoda,Tourist Spot,4.42
6500,106,Belvárosi Szent Mihály-templom,Tourist Spot,14.19
6501,106,Műjégpálya korcsolyacsarnok,Tourist Spot,14.52
6502,106,Récsei Center,Tourist Spot,0.40
6503,106,Aquincumi Múzeum,Tourist Spot,2.15
6504,106,Sas-hegyi Látogatóközpont,Tourist Spot,12.65
6505,106,Margitszigeti Víztorony,Tourist Spot,1.03
6506,106,Jókai-kert,Tourist Spot,5.01
6507,106,Szent István-bazilika,Tourist Spot,9.82
6508,106,Király fürdő,Tourist Spot,14.11
6509,106,Pál-völgyi-barlang,Tourist Spot,0.51
6510,106,Szemlő-hegyi-barlang,Tourist Spot,15.13
6511,106,Halászbástya,Tourist Spot,12.43
6512,106,Mátyás-templom,Tourist Spot,14.23
6513,106,ELTE Fűvészkert,Tourist Spot,17.10
6514,106,Várkert Bazár - Testőrpalota,Tourist Spot,8.99
6515,107,BNI,Tourist Spot,9.89
6516,107,Karaton Ngayogyakarta Hadiningrat ꦏꦝꦠꦺꦴꦤ꧀ꦔꦪꦺꦴꦒꦾꦏꦂꦠꦲꦢꦶꦤꦶꦁꦫꦠ꧀,Tourist Spot,6.96
6517,107,Gamplong Studio,Tourist Spot,6.35
6518,107,Benteng Vredeburg,Tourist Spot,17.76
6519,107,Tugu Pal Putih Jogya,Tourist Spot,19.56
6520,107,Monumen Jogja Kembali,Tourist Spot,0.45
6521,107,Plengkung Nirbaya,Tourist Spot,15.26
6522,107,Royal Cemetery Kotagede,Tourist Spot,4.30
6523,107,MusPer,Tourist Spot,0.60
6524,132,Clock Tower,Tourist Spot,2.25
6525,107,Gedung Agung,Tourist Spot,7.25
6526,107,Kadisoka Temple,Tourist Spot,5.21
6527,107,Kompleks candi gebang,Tourist Spot,10.54
